class_name,precision,recall,f1_score,support,accuracy
Class 0,0.7726550079491256,0.7465437788018433,0.759375,651.0,0.9749144811858609
Class 1,0.937037037037037,0.8241042345276873,0.8769497400346621,307.0,0.994217299234403
Class 2,0.9814570700413041,0.9865724381625441,0.9840081060839685,11320.0,0.9704349242547646
